pr_number,pr_id,created_at,closed_at,merged_at,updated_at,ready_for_review_time,workflow_start_time,author_login,author_id,merged_by_login,reviewer_count,reviewers,additions,deletions,changed_files,commits,total_lines_changed,comments,review_comments,review_count,review_approved_count,review_commented_count,review_changes_requested_count,review_dismissed_count,first_review_time,first_approval_time,review_requested_count,title,title_length,repo_language,description,description_length,is_bug_fix,is_new_feature,is_update,is_refactor,is_backend,is_frontend,task_id,images_count,body,description_word_count,description_croatian_words,description_croatian_pct,title_croatian_words,time_to_first_review_minutes,time_to_first_approval_minutes,non_working_minutes,effective_minutes
574,2943527098,2025-10-24T07:56:46Z,2025-10-25T15:38:19Z,2025-10-25T15:38:19Z,2025-10-25T15:38:20Z,,2025-10-24T07:56:46+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],52,2,8,1,54,0,0,1,1,0,0,0,2025-10-25T15:36:39+00:00,2025-10-25T15:36:39+00:00,5,14235813 BE: POST ID,20,TypeScript,"dodan interceptor koji provjerava je li ID prisutan u request body, ako je prisutan baca Bad Request dodano na svim POST endpointovima",134,False,True,False,False,True,False,,0,"# Description

dodan interceptor koji provjerava je li ID prisutan u request body, ako je prisutan baca Bad Request
dodano na svim POST endpointovima",22,5,22.727272727272727,0,1899.8833333333337,1899.8833333333337,1001.55,900.0
575,2950737545,2025-10-27T12:17:50Z,2025-10-27T12:24:16Z,2025-10-27T12:24:16Z,2025-10-27T12:24:18Z,,2025-10-27T12:17:50+00:00,[user_2],2,[user_2],1,[user_3],0,28,1,1,28,0,0,1,1,0,0,0,2025-10-27T12:18:37+00:00,2025-10-27T12:18:37+00:00,0,Quickfix FE: Duplicate service field in event form,50,TypeScript,,0,True,False,False,False,False,False,TASK_ID,0,,0,0,0.0,0,0.7833333333333301,0.7833333333333301,0.0,6.433333333333333
576,2954569681,2025-10-28T10:15:04Z,2025-10-29T11:53:01Z,2025-10-29T11:53:01Z,2025-10-29T11:53:03Z,,2025-10-28T10:15:04+00:00,[user_3],3,[user_3],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],140,68,3,6,208,0,5,4,1,3,0,0,2025-10-28T17:09:33+00:00,2025-10-29T11:46:55+00:00,6,14200082 FE: Status otkazano,28,TypeScript,"Kreiran status otkazano na FE. Napravljene su sljedeće izmjene: - Dodan status otkazano u izborniku statusa - Čišćenje polja prilikom mijenjanja statusa iz Otkazano/Odbijeno u nešto drugo - Ime labele za razlog odbijanja/otkazivanja dodan kondicionalno - Ubačen VITE_FLAG_CANCELLATION_STATUS env, ako je true status se nudi u izborniku, inače ne - Pojednostavljena isRejectionReasonVisible funkcija - Dodani testovi za EventForm komponentu, testiranje opcija statusa (mock preko vi.stubEnv)",490,False,False,True,False,False,True,,0,"# Description

Kreiran status otkazano na FE. Napravljene su sljedeće izmjene:
- Dodan status otkazano u izborniku statusa
- Čišćenje polja prilikom mijenjanja statusa iz Otkazano/Odbijeno u nešto drugo
- Ime labele za razlog odbijanja/otkazivanja dodan kondicionalno
- Ubačen VITE_FLAG_CANCELLATION_STATUS env, ako je true status se nudi u izborniku, inače ne
- Pojednostavljena isRejectionReasonVisible funkcija
- Dodani testovi za EventForm komponentu, testiranje opcija statusa (mock preko vi.stubEnv)",62,55,88.70967741935483,0,414.48333333333335,1531.85,0.0,1537.95
577,2956316963,2025-10-28T18:25:31Z,2025-10-29T14:09:24Z,2025-10-29T14:09:24Z,2025-10-29T14:09:26Z,,2025-10-28T18:25:31+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],71,9,2,2,80,0,0,1,1,0,0,0,2025-10-29T12:32:31+00:00,2025-10-29T12:32:31+00:00,5,14503663 BE (Bug): Google kalendar polja,40,TypeScript,updatedAt i permanentlyDeletedAt izbaceni iz google kalendar eventa primjetia san da ima jos par stvari koje su krive npr: za klijenta pokaze njegov ID umisto imena i prezimena pa san tamo di je falilo selecta i clienta u event repou da se uvik dobavi i klijent dodano i mapiranje za internalStatus polje,304,True,False,False,False,True,False,,0,"# Description

updatedAt i permanentlyDeletedAt izbaceni iz google kalendar eventa
primjetia san da ima jos par stvari koje su krive npr: za klijenta pokaze njegov ID umisto imena i prezimena pa san tamo di je falilo selecta i clienta u event repou da se uvik dobavi i klijent
dodano i mapiranje za internalStatus polje",52,15,28.846153846153843,0,1087.0,1087.0,0.0,1183.8833333333334
578,2957991832,2025-10-29T08:07:51Z,2025-10-30T10:58:25Z,2025-10-30T10:58:25Z,2025-10-30T10:58:27Z,2025-10-29T09:14:24Z,2025-10-29T08:07:51+00:00,[user_2],2,[user_2],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],220,102,18,12,322,0,7,3,1,2,0,0,2025-10-30T10:00:50+00:00,2025-10-30T10:56:50+00:00,5,14504712 BE (Bug): Event service/client notifikacija,52,TypeScript,"bug: notifikacije nisu dobavljale formitarane promjene (npr. promjena eventovog clientIda bi u notifikaciji prikazala promjenu iz jednog IDa u drugi umjesto promjenu jednog klijenta u drugi po imenu, ista tvar za serviceId) fix: notification module importa changes module i dobavlja relateane promjene iz changes servicea jer se tamo obavlja formatiranje (iz raw querya u notification repou maknuto dohvacanje promjena) dodatne promjene: -  polako se gradi veliki kupus circular dependencya, changes ima vec circular dependency sa event, user, product modulima, a sad kako san triba importat changes u notification moduleu dobili smo novi circular jer event, user, product moduli importaju notification module: notification -> changes -> event -> notification - updatean Change tip - popravljeno cachiranje na event, user i product repozitorijima (specificno tamo di se dobavlja cache pa prolazia kroz niz da dobavi one koji mu tribaju): kako se koristilo (nesto ?? []).find imali bi [] ako je cache prazan pa bi se provjeria response samo sa ifom, a ako je [] bit ce true i vratit ce nista umisto da querya bazu",1112,True,False,False,False,True,False,,0,"# Description

bug: notifikacije nisu dobavljale formitarane promjene (npr. promjena eventovog clientIda bi u notifikaciji prikazala promjenu iz jednog IDa u drugi umjesto promjenu jednog klijenta u drugi po imenu, ista tvar za serviceId)

fix: notification module importa changes module i dobavlja relateane promjene iz changes servicea jer se tamo obavlja formatiranje (iz raw querya u notification repou maknuto dohvacanje promjena)

dodatne promjene:
-  polako se gradi veliki kupus circular dependencya, changes ima vec circular dependency sa event, user, product modulima, a sad kako san triba importat changes u notification moduleu dobili smo novi circular jer event, user, product moduli importaju notification module: notification -> changes -> event -> notification
- updatean Change tip
- popravljeno cachiranje na event, user i product repozitorijima (specificno tamo di se dobavlja cache pa prolazia kroz niz da dobavi one koji mu tribaju): kako se koristilo (nesto ?? []).find imali bi [] ako je cache prazan pa bi se provjeria response samo sa ifom, a ako je [] bit ce true i vratit ce nista umisto da querya bazu",164,26,15.853658536585366,0,1552.9833333333331,1608.9833333333331,0.0,1610.5666666666666
579,2958519760,2025-10-29T11:01:08Z,2025-10-29T11:20:35Z,2025-10-29T11:20:35Z,2025-10-29T11:20:37Z,,2025-10-29T11:01:08+00:00,[user_2],2,[user_2],1,[user_3],30,0,1,1,30,0,0,1,1,0,0,0,2025-10-29T11:19:45+00:00,2025-10-29T11:19:45+00:00,1,Quickfix: Select fields in users getByIds,41,TypeScript,"dohvacali smo sva polja usera na getByIds, odabra san samo polja koja tribaju",77,True,False,False,False,True,False,TASK_ID,0,"# Description

dohvacali smo sva polja usera na getByIds, odabra san samo polja koja tribaju",13,3,23.076923076923077,0,18.616666666666664,18.616666666666664,0.0,19.449999999999996
581,2960549407,2025-10-29T20:18:08Z,2025-10-29T20:33:03Z,2025-10-29T20:33:02Z,2025-10-29T20:33:04Z,,2025-10-29T20:18:08+00:00,[user_3],3,[user_3],0,,29,0,1,1,29,0,0,0,0,0,0,0,,,0,Quickfix: Restore event service field,37,TypeScript,Slučajno smo mismatchali @[user_2] i ja kod brisanja duplog polja usluge pa su bila obrisana oba.,97,True,False,False,False,False,True,TASK_ID,0,"# Description

Slučajno smo mismatchali @[user_2] i ja kod brisanja duplog polja usluge pa su bila obrisana oba.",16,12,75.0,0,,,0.0,14.9
582,2961949725,2025-10-30T07:40:46Z,2025-10-30T08:38:15Z,2025-10-30T08:38:15Z,2025-10-30T08:38:17Z,2025-10-30T07:46:23Z,2025-10-30T07:40:46+00:00,[user_2],2,[user_2],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],34,14,4,1,48,0,2,3,1,2,0,0,2025-10-30T08:06:33+00:00,2025-10-30T08:15:12+00:00,5,14531432 BE: Client type,24,TypeScript,u Event tipu je stajalo da je client tipa UserDto ali mi kad dohvacamo event i njegovog povezanog klijenta ne dohvacamo sva polja korisnika jer za klijenta nisu bitna doda san client tipove i na upsertu usera kad saljemo klijenta popunia ove ostale podatke sa createClientInitialValues,285,True,False,False,False,True,False,,0,"# Description

u Event tipu je stajalo da je client tipa UserDto ali mi kad dohvacamo event i njegovog povezanog klijenta ne dohvacamo sva polja korisnika jer za klijenta nisu bitna
doda san client tipove i na upsertu usera kad saljemo klijenta popunia ove ostale podatke sa createClientInitialValues",46,12,26.08695652173913,0,25.783333333333335,34.43333333333334,0.0,57.483333333333334
583,2962744544,2025-10-30T11:17:11Z,2025-10-31T13:39:58Z,2025-10-31T13:39:58Z,2025-10-31T13:39:59Z,,2025-10-30T11:17:11+00:00,[user_3],3,[user_3],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],50,35,1,2,85,1,1,2,1,1,0,0,2025-10-30T13:02:50+00:00,2025-10-30T13:58:27+00:00,5,14531416 FE (Bug): Optional skupina,35,TypeScript,"Isključeno polje skupina kad je odabrano ""Usluga"", resetirano i uklonjeno penaltyPrice polje",92,True,False,False,False,False,True,,0,"# Description

Isključeno polje skupina kad je odabrano ""Usluga"", resetirano i uklonjeno penaltyPrice polje",12,11,91.66666666666666,0,105.65,161.26666666666668,0.0,1582.7833333333335
584,2963043667,2025-10-30T12:44:22Z,2025-10-31T14:07:40Z,2025-10-31T14:07:40Z,2025-10-31T14:07:42Z,,2025-10-30T12:44:22+00:00,[user_3],3,[user_3],5,[user_2]|[user_4]|[user]|[user_6]|[user_7],132,93,6,4,225,0,1,1,1,0,0,0,2025-10-30T14:08:39+00:00,2025-10-30T14:08:39+00:00,5,14531421 FE (Bug): Ime i prezime klijenta,41,TypeScript,"Podijeljeno polje fullName u firstName i lastName. Napravljene su sljedeće izmjene: - Uklonjeni tipovi FormEvent i FormEventClient, tip forme vraćen na ExtendedEventDto - Gdje god se koristio fullName sada je podijeljeno na firstName i lastName - Dodan enableReinitialize: true na formu jer se vrijednosti ne bi ažurirale kako treba - Podlijeljene validacije - Počišćen kod",373,True,False,False,False,False,True,,0,"# Description

Podijeljeno polje fullName u firstName i lastName. Napravljene su sljedeće izmjene:
- Uklonjeni tipovi FormEvent i FormEventClient, tip forme vraćen na ExtendedEventDto
- Gdje god se koristio fullName sada je podijeljeno na firstName i lastName
- Dodan enableReinitialize: true na formu jer se vrijednosti ne bi ažurirale kako treba
- Podlijeljene validacije
- Počišćen kod",50,44,88.0,1,84.28333333333333,84.28333333333333,0.0,1523.3
585,2963232473,2025-10-30T13:34:51Z,2025-10-31T14:53:07Z,2025-10-31T14:53:07Z,2025-10-31T14:53:09Z,2025-10-30T13:39:44Z,2025-10-30T13:34:51+00:00,[user_2],2,[user_2],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],119,95,12,9,214,0,5,3,1,2,0,0,2025-10-30T13:50:15+00:00,2025-10-31T14:50:01+00:00,5,14535220 FS: Post events cleanup,32,TypeScript,dosad se i client sla na post /events pa se tamo hendlala logika sta nije dobro jer event module ne zanima sta je s clientom njega samo zanima clientId - odvojena logika kreiranja eventa i klijenta - dodan upsert endpoint na user controlleru - na submitu event forme prvo radimo upsert klijenta pa onda post eventa - updateani tipovi i validator,345,False,False,False,True,True,False,,0,"# Description

dosad se i client sla na post /events pa se tamo hendlala logika sta nije dobro jer event module ne zanima sta je s clientom njega samo zanima clientId

- odvojena logika kreiranja eventa i klijenta
- dodan upsert endpoint na user controlleru
- na submitu event forme prvo radimo upsert klijenta pa onda post eventa
- updateani tipovi i validator",57,11,19.29824561403509,0,15.399999999999997,1515.1666666666663,0.0,1518.2666666666669
586,2966326145,2025-10-31T10:53:09Z,2025-10-31T15:45:33Z,2025-10-31T15:45:33Z,2025-10-31T15:45:36Z,2025-10-31T11:06:31Z,2025-10-31T10:53:09+00:00,[user_2],2,[user_2],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],315,19,13,12,334,0,4,3,1,2,0,0,2025-10-31T14:47:46+00:00,2025-10-31T14:47:46+00:00,5,14365275 BE: Contact tablica,28,TypeScript,dodana Contact tablica koja spaja korisnika i kontakt dodana migracijska skripta u user/client tipovima dodana relacija contacts prilikom dohvacanja korisnika dohvacamo i kontakte dodan contact validator i dodano polje contacts u user validatoru zasada iz forme korisnika/eventa izostavljeni kontakti (to ce se dodat kad se bude FE radia),338,False,True,False,False,True,False,,0,"# Description

dodana Contact tablica koja spaja korisnika i kontakt
dodana migracijska skripta
u user/client tipovima dodana relacija contacts
prilikom dohvacanja korisnika dohvacamo i kontakte
dodan contact validator i dodano polje contacts u user validatoru
zasada iz forme korisnika/eventa izostavljeni kontakti (to ce se dodat kad se bude FE radia)",50,7,14.000000000000002,0,234.61666666666667,234.61666666666667,0.0,292.4
587,2966813205,2025-10-31T13:35:35Z,2025-10-31T16:03:24Z,2025-10-31T16:03:23Z,2025-10-31T16:03:25Z,2025-10-31T13:40:42Z,2025-10-31T13:35:35+00:00,[user_2],2,[user_2],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],117,7,11,20,124,0,7,6,1,5,0,0,2025-10-31T15:23:10+00:00,2025-10-31T16:00:52+00:00,5,14365277 BE: Create update kontakata,36,TypeScript,dodan patch endpoint na /users/:userId/contacts koji zove upsert svih prilozenih kontakata(klijenata) te ih povezuje sa klijentom u contact tablici kroz contact service renamean postojeci Contact tip u InternalPerson i kreiran novi Contact tip,243,False,True,False,False,True,False,,0,"# Description

dodan patch endpoint na /users/:userId/contacts koji zove upsert svih prilozenih kontakata(klijenata) te ih povezuje sa klijentom u contact tablici kroz contact service
renamean postojeci Contact tip u InternalPerson i kreiran novi Contact tip",36,7,19.444444444444446,0,107.58333333333334,145.28333333333333,0.0,147.80000000000004
588,2971758280,2025-11-03T07:50:21Z,2025-11-03T14:14:09Z,2025-11-03T14:14:09Z,2025-11-03T14:14:11Z,2025-11-03T08:04:16Z,2025-11-03T07:50:21+00:00,[user_2],2,[user_2],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],22,7,7,4,29,1,1,2,1,1,0,0,2025-11-03T10:04:36+00:00,2025-11-03T13:20:26+00:00,5,14570420 BE: Status nepoznato,29,TypeScript,dodan status nepoznato za događaje koji se ne prikazuje u fe dropdownu ne dopustamo stavljanje događaja na status nepoznato azuriran validator migracijska skripta za sve dogadaje na cekanju prije 1. lipnja 2025. prebaceni u status nepoznato,240,False,True,False,False,True,True,,0,"# Description

dodan status nepoznato za događaje koji se ne prikazuje u fe dropdownu
ne dopustamo stavljanje događaja na status nepoznato
azuriran validator
migracijska skripta za sve dogadaje na cekanju prije 1. lipnja 2025. prebaceni u status nepoznato",36,31,86.11111111111111,0,134.25,330.08333333333337,0.0,383.8
589,2972193150,2025-11-03T10:31:48Z,2025-11-10T09:46:04Z,2025-11-10T09:46:04Z,2025-11-10T09:46:06Z,2025-11-05T07:44:03Z,2025-11-03T10:31:48+00:00,[user_2],2,[user_2],2,[user]|[user_3],1514,0,1,10,1514,1,0,2,2,0,0,0,2025-11-05T12:56:22+00:00,2025-11-05T12:56:22+00:00,2,14533359 BE: Nacin isporuke migracija,37,TypeScript,"migrirane usluge poput ""DOSTAVA KOLAČA"" u ""KOLAČI"" i pritom azuriran nacin isporuke povezanih dogadaja prema imenu usluge obrisane usluge ""DOSTAVA"" i ""PREUZIMANJE"" i eventima sa tom vrstom usluge pridruzene pripadajuce usluge kreirane promjene nacina isporuke kod evenata azurirane promjene gdje su se spominjale stare usluge masu je duplog koda, nije najlipse napisano, islo me brze samo copy pasteat al koristit ce se jednom samo pa mislin da je oke",451,False,False,False,True,True,False,,0,"# Description

migrirane usluge poput ""DOSTAVA KOLAČA"" u ""KOLAČI"" i pritom azuriran nacin isporuke povezanih dogadaja prema imenu usluge
obrisane usluge ""DOSTAVA"" i ""PREUZIMANJE"" i eventima sa tom vrstom usluge pridruzene pripadajuce usluge
kreirane promjene nacina isporuke kod evenata
azurirane promjene gdje su se spominjale stare usluge

masu je duplog koda, nije najlipse napisano, islo me brze samo copy pasteat al koristit ce se jednom samo pa mislin da je oke",69,61,88.40579710144928,0,3024.5666666666666,3024.5666666666666,2880.0,7154.266666666666
590,2972255085,2025-11-03T10:53:24Z,2025-11-04T17:20:55Z,2025-11-04T17:20:55Z,2025-11-04T17:20:57Z,,2025-11-03T10:53:24+00:00,[user_3],3,[user_3],3,[user_2]|[user]|[user_3],408,34,5,18,442,0,18,8,1,7,0,0,2025-11-03T11:00:52+00:00,2025-11-04T16:40:10+00:00,3,14365285 FE: Update event forme,31,TypeScript,"Dodan novi checkbox ""Prikaži klijente"", čijim se toggle-om otvara nova ""podforma"" za prikaz/dodavanje/brisanje klijenata. Napravljane su sljedeće izmjene: - Dodane potrebne stvari na FE vezano za event formu: gumbi, podforma, polja, validacija, handleri, initialValues... - Dodan novi useUpsertContacts hook - Patch kontakata na submit forme, dodan client.id kao userId",369,False,False,True,False,False,True,,3,"# Description

Dodan novi checkbox ""Prikaži klijente"", čijim se toggle-om otvara nova ""podforma"" za prikaz/dodavanje/brisanje klijenata. Napravljane su sljedeće izmjene:
- Dodane potrebne stvari na FE vezano za event formu: gumbi, podforma, polja, validacija, handleri, initialValues...
- Dodan novi useUpsertContacts hook
- Patch kontakata na submit forme, dodan client.id kao userId",50,45,90.0,0,7.466666666666664,1786.7666666666669,0.0,1827.5166666666669
591,2972430908,2025-11-03T11:53:25Z,2025-11-04T15:40:33Z,2025-11-04T15:40:33Z,2025-11-04T15:40:36Z,,2025-11-03T11:53:25+00:00,[user_3],3,[user_3],2,[user_2]|[user],99,74,3,4,173,2,1,2,2,0,0,0,2025-11-03T14:10:19+00:00,2025-11-03T14:10:19+00:00,3,14588592 FE: Polje način isporuke,33,TypeScript,"Pomaknuto polje ""Način isporuke"" na vrh. Napravljeno da je required. Iz nekog misterioznog razloga pada validacija na oneOf i onda ispiše ""Neispravna vrijednost načina isporuke"" umjesto ""Način isporuke je obavezan"" iako je initial vrijednost na UNKNOWN i sve štima. Molim vas bacite oko da probamo zajedno riješiti ovu misteriju.",329,False,False,False,True,False,True,,0,"# Description

Pomaknuto polje ""Način isporuke"" na vrh. Napravljeno da je required. Iz nekog misterioznog razloga pada validacija na oneOf i onda ispiše ""Neispravna vrijednost načina isporuke"" umjesto ""Način isporuke je obavezan"" iako je initial vrijednost na UNKNOWN i sve štima. Molim vas bacite oko da probamo zajedno riješiti ovu misteriju.",49,44,89.79591836734694,3,136.9,136.9,0.0,1667.133333333333
